POS,r2
62120018,0.09883322344562767
62120027,0.006269374267077243
62120057,0.1474733964953464
62120213,0.0017642856053704551
62120256,0.4586707294036386
62120571,0.4357898846080332
62120593,0.006783363913390306
62121237,0.000891550680430376
62121282,0.0008975702845420442
62121638,0.001646295186652537
62121898,0.10781828213593
62121975,0.0022166889018079674
62121986,0.0022169414262398464
62121996,0.012162180004864654
62122006,0.002361122994440345
62122015,0.0022117599652646627
62122119,0.0037747691805372465
62122236,0.0019221994324456204
62122254,0.0018613747764799592
62122264,0.0020164942820749547
62122302,0.002148799944206003
62122358,0.002156706603213666
62122364,0.002156752269842695
62122366,0.002156752269842695
62122392,0.002143957167850905
62122401,0.0021537382478361193
62122432,0.002021817266407766
62122452,0.0029245553070093213
62122457,0.0019814796749086194
62122459,0.0020431285937696597
62122460,0.0020431285937696597
62122462,0.0021143642254671294
62122468,0.0021047358555150663
62122479,0.002170545970885647
62122484,0.002180458576138299
62122493,0.0021754938039827017
62122505,0.002152076801132874
62122512,0.002152076801132874
62122526,0.0020635474845777475
62122543,0.0020589641790250764
62122547,0.0020589641790250764
62122549,0.0021166250328331165
62122560,0.002032501610329334
62122574,0.001985336838198064
62122608,0.00225277331505703
62122626,0.0022785081274005903
62122650,0.0021326071012411386
62122659,0.0022102667093874128
62122670,0.002119875888639643
62122688,0.002235377355089646
62122694,0.002240435587346188
62122708,0.0011501551307059852
62122724,0.0022994320832117575
62122769,0.0022792160189696775
62122773,0.0022792160189696775
62122796,0.002273969042987135
62122828,0.0031269336314766858
62122877,0.0022696828720193424
62122880,0.0023510494885812384
62122968,0.002260685998600447
62122995,0.0030898925832159576
62123068,0.0022402793178591318
62123093,0.00326858566269737
62123167,0.002190718471689276
62123196,0.0021895445724717418
62123336,0.0033496987221780087
62123390,3.9447589261460986e-07
62123488,0.0033480239140115495
62123521,0.0022764818444854463
62123536,0.0022839759831165705
62123538,0.0022787373797536316
62123578,0.0022094672228764522
62123610,0.00197433754810453
62123612,0.002114326307028248
62123618,0.0008262105155302284
62123621,0.0021225846477538357
62123623,0.0021225846477538357
62123627,0.002188425913116846
62123651,0.002345331933996322
62123685,0.0022593102746324314
62123691,0.002339956278731879
62123700,0.0023504277107323623
62123714,0.0023030923585234324
62123725,0.00230823552431047
62123742,0.0023504277107323623
62123777,0.002329554675603275
62123830,0.002109954277175042
62123851,0.002308671288847048
62123979,0.002212181672830952
62123981,0.002207234804264252
62124007,0.008308473822239504
62124043,0.0036080973495694426
62124057,0.0008649091490504475
62124058,0.0008649091490504475
62124060,0.0022123383745964223
62124069,0.0022075367734622725
62124079,0.0022023045119285954
62124254,0.002284173529237782
62124340,0.0022152343882216965
62124352,0.002200381356047037
62124363,0.005932809125725334
62124408,0.0035083417747212063
62124435,0.002177469692242683
62124437,0.0021823465214458305
62124439,0.0021823465214458305
62124562,0.002197529869404466
62124624,0.00354746255402059
62124636,0.0021166144081085966
62124642,0.002193478777211016
62124649,0.0020634118899117704
62124670,0.002057269822619808
62124740,0.0034386233948672127
62124791,0.005530081977290419
62124820,0.0019223819310318832
62124876,0.0033310539079479664
62124943,0.0033021652484251517
62124957,0.005395882445358639
62124962,0.005461626757743162
62124972,0.005461626757743162
62124977,0.005468249706974487
62125013,0.00493843648778652
62125079,0.0033220171570210568
62125108,0.004480948368892573
62125288,0.0004190253354268197
62125304,0.005501313969527544
62125398,0.0007362396408941685
62126493,0.00038659561572432373
62126598,0.0007483222829307761
62127112,0.0002646898912304066
62127530,0.003131005265955034
62127538,7.015955843253901e-07
62128477,0.0002015772783341944
62128636,0.004540354966216899
62128811,0.0099871883980375
62128978,0.001125603896584415
62129042,0.001185633760341298
62129154,0.0009246088344876302
62129209,0.0006463371465416677
62129259,1.3226122835685544e-06
62129452,0.0008189995795636213
62129919,0.0007900345792977695
62129939,0.00019455644044842372
62130180,0.0009624037267513871
62130358,0.0006429947926752594
62130412,0.0002911227997896095
62130452,0.0007231554015380131
62130622,0.0007876965912351042
62130735,0.0007801274284377313
62131016,0.00035074664482820405
62131081,0.00017701547660389834
62131157,0.00025710879663367047
62131259,0.00023416358967602455
62131265,0.0006117359264763665
62131753,0.0007775910031325926
62131971,0.0005168619084225857
62132212,0.0007752415103598416
62132238,0.0006628483871793988
62132352,0.0013223797101679941
62132575,0.002190714583651506
62132616,0.003291928906424433
62132645,0.0029784390967984515
62132650,0.004401544486934361
62132749,0.0001876196419957428
62132792,0.00046976540514058696
62132956,0.003693350940322913
62132967,0.0059617097696777355
62132988,0.005840767163231567
62133038,0.006032876411190713
62133052,0.005725130404595249
62133062,0.005796968527503229
62133084,0.005855019283557289
62133127,0.005993176137849147
62133256,0.005643159575260939
62133258,0.005643159575260939
62133304,0.004411057245818131
62133424,0.004756259431502242
62133635,0.003500047964906018
62133771,0.015412655124520511
62133858,0.00340705954657826
62133872,0.010635173329226972
62133894,0.015891786285046033
62134173,0.004400694409198318
62134545,0.002961929879967111
62134852,0.3611717566488236
62134860,0.0024881436982314006
62135001,0.0018928121333739477
62135320,0.009106496881671727
62135583,0.002611796306828376
62135643,0.0027976498736124885
62135743,0.006027845451519872
62135750,0.00619546526468504
62135783,0.1592279541788503
62135962,0.11725526047499976
62135983,0.002492674607441227
62136313,0.3540538985664135
62136435,0.002301984728498903
62136547,0.1441659074476681
62136552,0.14868935981083464
62136696,0.1829857183038663
62136701,0.19504111943569577
62136714,0.009029922150472484
62136835,0.005603253943499694
62136926,0.014646318250658853
62136929,0.014646318250658853
62137121,0.002263580532135259
62137124,0.0024973159055372935
62137134,0.004532128169270477
62137369,0.003360181806707641
62137428,0.0030322502237226
62137552,3.651030399228583e-05
62137595,0.005757605537726995
62138014,0.006134962210468632
62138098,0.005419013188747965
62138146,0.0031372014886931364
62138173,0.006420667570967739
62138212,0.0002287151894571491
62138222,0.011067603490936327
62138354,0.0030257001655099778
62138607,0.0016614115043207943
62138822,0.014983910980215082
62139048,6.623620974298445e-05
62139049,0.0021045013315520392
62139061,0.00605946088722865
62139063,0.006040300334274546
62139076,0.0001078942622972478
62139085,0.00597881172067889
62139101,0.014658754515387057
62139116,0.0037145165173945905
62139178,0.005820484817557289
62139215,0.001510153586071939
62139265,0.00019749179645339209
62139287,0.013602693778253568
62139304,0.0003263157325393177
62139326,0.05740605456899806
62139327,0.004296647520616356
62140026,0.005942851639740264
62140120,0.006185561620059388
62140140,0.38282869738529807
62140184,0.05558817806162778
62140189,0.35096598627897796
62140190,0.35096598627897796
62140216,0.35534566348161
62140271,0.005549202243391449
62140294,0.005839924148353145
62140307,0.0056287971934374115
62140315,0.36870011921797347
62140324,0.05943376182474583
62140341,0.001643653538438392
62140361,0.00014784375281250817
62140674,0.001625541519038122
62140961,0.00012333959646192134
62141177,0.06426352481497326
62141290,0.0009758222870255063
62141623,0.0014681871828791937
62141648,0.003959252585806657
62141650,0.003959252585806657
62141840,0.051710078412454556
62142169,0.08003077612785922
62142492,0.0054660057546501075
62142647,6.391185999359686e-05
62142708,0.007873137463686421
62142738,0.4771156078966464
62142843,0.16077912227324664
62142879,0.008104755428608489
62143029,0.00012711703968977853
62143051,0.0016861883899908004
62143379,0.0015418735971690634
62143391,0.0007664402051249927
62143436,0.00304165381634874
62143446,0.0006397527769743211
62143530,6.610906988925275e-06
62143544,2.7882916489931155e-06
62143548,2.6256492342152315e-06
62143555,0.002998376960355665
62143558,2.6354783492160524e-09
62143578,0.0002067606816678631
62143588,2.3924435256753494e-05
62143596,9.023254482064617e-06
62143602,2.9254675996233885e-05
62143620,0.15956998767582034
62143626,0.159450122783865
62143732,0.07959504821254261
62143757,0.002940940403552737
62143842,2.3688565694804907e-05
62143844,2.5492481252427827e-05
62143933,0.6647996535016222
62143971,0.1700360371458815
62146028,0.08771130204219225
62146193,0.002971670464709145
62148110,0.18456069260844699
62148227,0.0028239421430919704
62148380,2.109296994674998e-05
62148468,0.002770550454396355
62148795,0.0010622986602467901
62148956,0.004324304473226129
62149731,0.15701561358140273
62149793,0.0025699984772703443
62150033,0.14964902146968467
62150725,0.002941391329535531
62150804,0.0011423115330074956
62150963,0.0029620657228182847
62151183,0.002907404592151132
62151246,2.5405514535241505e-07
62151257,0.08634611160728951
62151543,0.1632117703028434
62151544,0.07704230327621193
62151561,0.07872731787667202
62151597,0.07951814456932457
62152076,0.07379140578862557
62152680,0.07936405447638235
62152700,0.0030480920348879164
62152865,0.001136614651533728
62152939,0.007718727758143037
62153346,0.0840211344205895
62153586,0.004604736438493391
62153852,0.003020366011442016
62153983,0.008826477310600565
62154125,0.0029918983437901025
62154308,0.5666847858563239
62154311,0.0003691489919068881
62154414,0.00035836859341429586
62154422,0.5649398272596856
62154506,0.003131082949693274
62154669,0.5395313973218067
62154707,0.009801538483005176
62154710,0.0029490788671873835
62155410,0.0003000523803949921
62155933,0.015987040238601563
62155968,0.017171056714029066
62156144,0.002991399573963235
62156375,0.008840302253784755
62156404,0.009755039470554784
62156423,0.002850152658133883
62156525,0.020916417448435292
62156557,0.015305091129385589
62156590,0.0002988816288388762
62156786,0.0057054866034048695
62156806,0.010258365918948879
62156910,0.01013228873415735
62156967,0.0031032251513620586
62156977,0.004063356687076654
62156991,0.0003350912910283518
62156996,0.011745058903552642
62157001,0.012900044379520066
62157218,0.00029389457099971073
62157272,0.0003828774514735945
62157288,0.00026869809579879776
62157289,0.00026869809579879776
62157344,0.00031648428880812305
62157526,0.0027988181683063027
62158077,0.0003853993967604788
62158299,0.0012831220586806064
62158523,0.003961423974342534
62158534,0.005797875039672307
62158582,0.004502666439333039
62158610,0.0005527721773098335
62159162,0.014208154230457458
62159344,0.00011635910306154454
62159468,0.00018743940654992257
62159543,0.017671306538278517
62159609,0.018062103359507076
62159642,0.00036105671351303225
62159918,0.012840833866541184
62159988,0.0028683045543308992
62160147,0.015394267184128183
62160238,0.002017649340740376
62160294,0.0021805135533598603
62160385,0.002012455227381368
62161277,0.0012857664548628915
62164989,0.0016402223603009343
62165066,0.0014231567748569413
62165081,0.0003490943593444112
62165230,0.001742047709562261
62165322,0.0020443726292211427
62165382,0.0023240193266182534
62165405,0.0021444904822141148
62165423,0.002411115930253233
62165460,0.0023343448701524327
62165702,0.0019395755592260342
62165797,0.00095379873254101
62165901,0.017663117669677302
62166009,0.016288500642948747
62166018,0.01621776788316645
62166091,0.0030831735948695475
62166112,0.01743884376153069
62166129,0.017203756241801406
62166154,0.016911167946182422
62166167,0.0017819077383977667
62166324,0.012518013721043355
62166753,0.017506412616556725
62166773,0.01704846092044038
62166777,0.004512929765706983
62166799,0.01680066947424263
62166812,0.015546635929293832
62166894,0.009016856920096149
62167030,0.01539903494539417
62167219,0.017111846792159203
62167265,0.015960145406649355
62167300,0.016022392048995273
62167326,0.016301861108617085
62167360,0.008872038701806714
62167373,0.015473376662858437
62167437,0.0110967585053792
62167445,0.012210172804007416
62167462,0.009458446719728803
62167463,0.008566441199984096
62167477,0.0016594696726634512
62167479,0.0017135816022913492
62167484,0.0002094616779267376
62167505,0.00021440223150458046
62167506,0.00024003535194502682
62167507,0.00023811715981433802
62167509,0.00023811715981433802
62167515,0.00026087841731465064
62167523,0.00026087841731465064
62167524,0.00026087841731465064
62167526,0.0002631699969994736
62167532,0.0002342829695539024
62167534,0.00023266764058418093
62167541,0.0002568019561923181
62167546,0.0002528823729459232
62167955,0.01584616439140939
62168045,0.009814595768926205
62168084,0.0032894702793732533
62168177,0.004165365687885482
62168221,0.002935499556736032
62168248,0.0030768213998864074
62168385,0.004435424824542711
62168556,0.00010059095764853692
62168584,0.008634326575266315
62168586,0.002598266783633046
62168589,0.004649787454962711
62168606,0.00865200182547081
62168628,0.00391009441517419
62168727,0.008975100816091913
62168729,0.015075846047480858
62168853,0.010758142400716349
62168886,0.01198218721696482
62169629,0.002577359507916627
62169634,0.000375688799734825
62169637,0.00022578536397442842
62169644,0.0014979641988778012
62169668,0.0024824549128954986
62170261,0.003215562834979813
62170467,0.0031037622973247034
62170471,0.0007132375951803407
62171256,0.0006196864781667113
62172700,3.7049996958229405e-07
62172983,0.006047825340462795
62173189,0.004842019570511619
62173204,0.001998190436491455
62173219,0.00281068729711517
62173373,0.0005871079434771325
62173404,0.0018712651394398518
62173408,0.0031959033010169123
62173460,0.0017498203451614327
62173560,0.004048891066856055
62173569,0.004785591972281698
62174218,0.0032602632612716855
62174489,0.003302108695589268
62174667,0.003489215676793908
62174752,0.0034931832806095555
62175323,0.003292148061051996
62175327,0.006039591908712822
62175556,0.003143454968875225
62176491,0.0013221719001643756
62176616,0.0012373323372749997
62176643,0.0010429243966700705
62176922,0.0033111307800259495
62177199,0.001952994095900451
62177234,0.0016277496340142141
62177548,0.001832437591337775
62177583,0.0008597393435900472
62177699,0.0007866077529795079
62177778,0.005521924733110927
62178003,0.004891778324404297
62178086,0.0009522878738065441
62178120,0.0012466295380209327
62178129,0.0032081457806599845
62178149,0.0013877569051073775
62178151,0.001441471153782627
62178164,0.0017022144706066561
62178343,0.003758733014129678
62178673,0.0053291552238380925
62178789,0.004651389921762835
62178878,0.004873196597152679
62178907,0.003306593036364678
62178996,0.004712557741174634
62178999,0.0015061426382221791
62179078,0.003666336884295655
62179331,0.0007134136802578893
62179332,0.00286933391540776
62179490,0.00017763142286179217
62179788,0.00045661611549637984
62179805,0.0004836176928068909
62179985,0.004368734788864525
62180023,0.0029228064544428714
62180260,0.0016663745835162347
62180288,0.0012415716537641963
62180293,0.001272800245970562
62180329,0.000253642599404701
62180657,0.0031068219037567748
62181061,0.00533462661583787
62181074,0.0032780980481549277
62181845,0.005744490111193264
62181846,0.0033404250808865207
62182126,0.0007437253400752191
62182227,0.0009161644889992394
62182367,0.0023487529812142955
62182410,0.0022022649673155235
62182499,0.0023989785146797133
62183748,0.0016519474780905547
62183895,0.0013447952864001863
62184709,0.004239969129054884
62185115,0.0029890165092286564
62185193,0.0007877095990045603
62185204,0.0016147478170372444
62185261,0.007265171504981407
62185570,0.00045330120123866037
62185592,0.0005441164244189442
62185683,0.00032628896220833866
62185787,0.00010121500156400351
62185827,0.001506002601649159
62185932,5.881569995477076e-05
62186172,0.0004042809335126407
62186534,0.00022746081815829488
62186942,0.0006309549957307696
62187417,0.031182221006313505
62187493,0.007226457521851834
62187526,0.00030108719003093474
62187554,0.0005369917783818913
62187584,2.1857789144424118e-05
62187641,0.004602684794948695
