POS,r2
52310394,0.005198157453854603
52310401,0.0039445241325064195
52310415,0.013464368444392158
52310462,0.0017569086449461552
52310490,0.01144098344311539
52310557,0.026251795236125756
52310670,0.010612269250952551
52310698,0.030754766378845114
52310735,0.011320063912076921
52310791,0.003296119130147833
52310795,0.03319490279818695
52311321,0.004333437488652823
52311468,0.003310814652885303
52311497,0.012078508962660746
52311522,0.00249134429797022
52311550,0.001942136728362312
52311595,0.009206982333446643
52311597,0.0036130337142533
52311775,0.0025112554110080718
52311797,0.030191337699711496
52311812,0.013659857775694631
52311981,0.0024142375073900623
52312011,0.0024197928367803096
52312127,0.0021393733964352635
52312240,0.003400997559349098
52312280,0.01269054493883071
52312345,0.012837873188106865
52312377,0.0015742658695724367
52312465,0.0024062990791261277
52312560,0.0032314194458453118
52312561,0.001682421169466139
52312570,0.003231419445845313
52312576,0.002329021427717641
52312581,0.002329021427717641
52312641,0.03085194110089524
52312704,0.002404152409384127
52312834,0.002440963810549653
52312932,0.001724214837073816
52312964,0.0020406512649534855
52313247,0.0024033329075754937
52313355,0.008009539092945299
52313375,0.01353855522434606
52313383,0.0025864988356377365
52313385,0.002354451057358614
52313453,0.036657990974892286
52313454,0.012731315801706071
52313530,0.00347382795366027
52313606,0.002278259706909617
52313737,0.0015634087783101848
52313792,0.007781444606256764
52313916,0.0025868833886785745
52313954,0.0015177410318523504
52314050,0.03653405408597401
52314072,0.0022945359823047734
52314205,0.036350920017799083
52314229,0.003588638239929151
52314393,0.0023285673242024116
52314395,0.002322294622543255
52314408,0.03512623220893041
52314482,0.0023194793957607225
52314598,0.003384507715126208
52314625,0.003571553493409474
52314665,0.0131651971817724
52314781,0.013070599783913341
52315006,0.007752975004321734
52315133,0.0015882304977797702
52315159,0.001504148916005771
52315216,0.0025395914055965246
52315307,0.0016255139451838024
52315480,0.03495341716000046
52315715,0.012030028399773853
52315740,0.002473053291646042
52315782,0.003592848558282975
52316502,0.003610788457589615
52316572,0.0015143432234951198
52317110,0.002231028886253047
52317265,0.005373466426189388
52317415,0.007052138576000171
52317559,0.0025173477673411096
52318105,0.0024451394489639748
52318237,0.0037460243086200723
52318311,0.01804073627272215
52318412,0.0031349350265059512
52318631,0.0027047156082850733
52318818,0.0012008032647854191
52318912,0.0032435745883532953
52319030,0.0023761644949847963
52319624,0.012009875000924689
52319629,0.012683264298630863
52320145,0.005361733122741349
52320613,0.0019399800681424888
52322731,0.007598918918345287
52322964,0.002982897529793922
52323025,0.003072147829431665
52323709,0.0001596747058676785
52324596,0.0033123592211350824
52324754,0.004330961818069626
52324773,0.0044296099117574934
52325237,0.008655524696148066
52325292,0.002424333370468459
52325597,0.0008238467003313655
52325651,0.0002534248907480445
52325652,0.0002521013422435296
52325820,0.0020567617805456726
52325830,0.0010115048862573283
52326381,0.0011048496105668549
52327611,0.0010281478777401946
52328028,0.00361468706849637
52328212,0.004413561061930607
52328217,0.0022820727363553096
52328258,0.004241512578408564
52328335,0.010077322643908532
52328494,0.009705770292377465
52329371,0.008514535799227695
52329386,0.004180279714754606
52329485,0.0014809729799447132
52329652,0.00772603951842537
52329691,0.00768932145399393
52329759,0.0039740977815190814
52330033,0.00853540087921655
52330069,0.0011768119079220345
52330090,0.002793903917629638
52330121,0.0005032243871915335
52330157,0.0007553797429638528
52330534,0.003063409429389359
52330794,0.010403394770833114
52330850,0.0067774610396584625
52330966,0.0024378593082835555
52331241,0.004793255628711176
52331242,0.004807332356964792
52331265,0.001975034265351073
52331299,0.0012458568885337945
52331377,0.004575511633987736
52331469,0.013139234747297413
52331529,0.013415095738913802
52331555,0.005373413602437572
