POS,r2
4661230,0.011797032615233594
4661311,0.006551892477461109
4661355,0.007111624162922447
4661398,0.010238834691660047
4661437,0.00939548605387224
4661439,0.009358850806489776
4661489,0.005151445423667027
4661528,0.003009034043768951
4661604,0.024818204610257147
4661609,0.010573593577159885
4661778,0.0022384889061755823
4661854,0.005164470665091413
4662045,0.005345336582943229
4662072,0.00429593474720576
4662090,0.0035536910722827357
4662136,0.008037282794182855
4662137,0.03666714569098821
4662223,0.0074509006786219615
4662241,0.00715730929487287
4662258,0.0013476265580460829
4662274,0.007964214104177515
4662294,0.005682920289155786
4662297,0.006956885114062086
4662325,0.023363851273219806
4662407,0.007233979487092502
4662428,0.002286345816760198
4662430,0.0006486931585245339
4662434,0.0193376885501413
4662444,0.007905436765087426
4662469,0.02576444850163775
4662521,0.007603193452191232
4662532,0.062163404843555335
4662558,0.06550931792690169
4662693,0.031065582559118413
4662707,0.006117701568987188
4662758,1.9215099188314217e-05
4662772,0.03245944240494866
4662803,0.007857500206105416
4662805,3.736179135999175e-05
4662864,2.2545160803281073e-05
4662889,0.032257014186028644
4662911,0.006041082091255428
4662918,0.00755412320527302
4662951,0.008431962743248903
4663021,0.008407135502192988
4663289,0.005441023172466748
4663586,0.008281358999947301
4663995,0.04726957828253291
4663996,0.04726957828253291
4664034,0.049122680361374724
4664045,0.05001873677044391
4664178,0.04495340214082141
4664187,0.04495340214082143
4664207,0.04728879284690161
4664967,0.03678995924638114
4665034,0.045329569459322074
4665046,0.045010403345618254
4665101,0.04560141914018019
4665113,0.04570356369052598
4665245,0.039305867393437735
4665328,0.048195366296948636
4665547,0.04779961449584268
4665665,0.047154985484555476
4665728,0.046860658561509526
4666001,0.006538363049741865
4666178,0.04624604743056909
4666258,0.04673550400816031
4666913,0.02789750716875992
4667001,0.045850358145520416
4667154,0.04127492458983094
4667260,0.04713653119846393
4667490,0.048107215923383274
4667577,0.04419442520983371
4667893,0.04809135274069037
4668013,0.001372404672804381
4668119,0.04080980816323412
4668136,0.03980649650291467
4668150,0.00011086450882713527
4668164,0.03782098760013144
4668178,0.036081770205195624
4668186,0.0016210889386927992
4668240,0.02672187414600486
4668266,0.03793941091432595
4668270,0.034624224651947644
4668273,0.03467409252484471
4668306,0.005300498130507278
4668309,0.03761935078849102
4668323,0.03316222749132352
4668326,3.614918905866983e-05
4668346,0.03670918546807097
4668350,0.03680028954318079
4668356,0.03671983096523396
4668359,0.03703547422998249
4668360,0.04208848783923558
4668361,2.277158892246071e-12
4668362,8.297702649698538e-05
4668389,0.002126350804338218
4668420,0.04459622446886195
4668544,0.03678428123471514
4668559,0.04052330508868694
4668563,0.04222729806207784
4668641,0.05032177678393601
4668677,0.03997315623085703
4668687,0.041236845644607056
4668932,0.017106966315075266
4669113,0.024676586688581244
4669150,0.02641933712595406
4669152,0.02178645820990947
4669161,0.021667997789845857
4669165,0.021427098320183524
4669181,0.022298541762936327
4669187,0.00201693306870987
4669238,0.03972319953530914
4669255,0.051249876910965664
4669296,0.0028422459553216774
4669336,0.05001490479733143
4669413,0.00042223985393908707
4669419,0.00045184434351303195
4669449,0.00046173771106064893
4669509,0.0017682290196558168
4669522,0.001823502094552157
4669535,0.0006253161885878605
4669565,0.0034827874960606984
4669572,0.0005482740391860155
4669642,0.00046100058712993515
4669667,0.0209316073269311
