POS,r2
65380000,0.07275884947143468
65380056,0.03645612303431961
65380323,0.02190968207754789
65380569,0.13474234487581865
65380632,0.012035576842501785
65380652,0.008408193696040506
65380656,0.003654845438175642
65380680,0.010750321903845127
65381036,0.011991811412073297
65381043,0.13492452794194432
65381337,0.010694359312209358
65381341,0.01271965944771019
65381459,0.022615781601271756
65381497,0.02283795853846181
65381767,0.004250869399254036
65381798,0.008013750362719781
65382182,0.010982100580476935
65382890,0.0026286834116776166
65383017,0.024168423114389083
65383158,0.010670338405584505
65383221,0.008225376272476805
65383299,0.010779080395133266
65383568,0.01708312412035052
65384208,0.0029021903787620528
65384719,0.038735076870569506
65385106,0.007188938829800596
65386174,0.010820559560978186
65386276,0.0029895806078724216
65386465,0.0041443278782890055
65386999,0.0230574058878648
65388479,0.02249909432457708
65388775,0.004135666041726718
65389123,0.008702287778150283
65389200,0.14216219064239694
65389855,0.13464761775464446
65390906,0.00237172435391716
65390930,0.003393772239431697
65391150,0.0038605746260768773
65391514,0.04488495928531773
65391846,0.007034931067840638
65391868,0.023202602238729303
65391996,0.023834357052131955
65392005,0.1405292558812012
65392006,0.004134428009560685
65392013,0.029122661597261984
65392052,0.0030056267793466675
65392064,0.010068553878117732
65392067,0.09317974154188519
65392090,0.010024008989732911
65392196,0.10631212049168988
65392348,0.006214498129635937
65392417,0.01211815335263596
65392472,0.00130930026572018
65392501,0.011709030565040832
65392675,0.1353676517771617
65392706,0.02590472258316816
65392819,0.002811496081954462
65392825,0.11579840070503804
65392890,0.02362137955252102
65393076,0.004125377213854148
65393121,0.010790898990012171
65393173,0.1271755158677913
65393295,0.004062070903554385
65393359,0.010386178098554468
65393364,0.008275137444238623
65393382,0.021957617687627523
65393397,0.005041484246140344
65393425,0.02582257824417941
65393433,0.1353746244249805
65393439,0.008116052853955164
65393453,0.011470230079337302
65393465,0.004511011451095312
65393811,0.024400347767130917
65393845,0.02487399742360535
65393848,0.004641642117735491
65393868,0.0025521962284089936
65393890,0.13103429524572763
65394210,0.004949880350987485
65394506,0.022812794061008532
65394509,0.022658091994576465
65394510,0.02244037234153942
65394768,0.01552258990795663
65394822,0.044805847212122864
65394909,0.009525635487151721
65394935,0.009952857782608104
65394973,0.009166216880846562
65395029,0.0027514101287123504
65395084,0.010694011272967284
65395133,0.007471968374741925
65395134,0.007672630054583212
65395195,0.0037189774519117928
65395223,0.0037617438750585284
65395232,0.021073241907856078
65395252,0.014260852374683686
65395294,0.04413628683472442
65395333,0.003310842474638295
65395342,0.003075727409167114
65395343,0.006432982373805539
65395417,0.022106738683625327
65395426,0.022916845091223353
65395639,0.023102159737537292
65395642,0.023102159737537292
65395648,0.023166399672130265
65395663,0.012847877296667417
65395683,0.010982200334480139
65395685,0.010982200334480139
65395702,0.010387223916795443
65395705,0.008039379851254214
65395807,0.0167230694057634
65396022,0.01089888050824563
65396096,0.012348149419246598
65396133,0.03022330930147228
65396153,0.041294735273315064
65396193,0.0023343996531864446
65396232,0.04172631744762162
65396233,0.04261691799697553
65396533,0.16458236139234597
65396888,0.008875852319989948
65396994,0.17434340887094538
65397287,0.002270311165557793
65397320,0.00785646141849701
65398241,0.007872585942726856
65398289,0.17048089087935603
65398371,0.009231445340178349
65398575,0.007901431538307307
65398617,0.0028878786008529026
65398633,0.023444898862521057
65398663,0.010791985764073898
65398668,0.012043793073825486
65398671,0.007973685402478614
65398917,0.010631093695803966
65398968,0.008029477631912233
65399380,0.021754869583851647
65399503,0.1644600825648524
65399536,0.002479764998235459
65399555,0.00990366415753757
65399856,0.02395145475088261
65399991,0.008179177324839155
65399995,0.00909048975655111
65400062,0.009216903571022643
65400186,0.003122670357968787
65400193,0.008609015114317557
65400202,0.024351107228947122
65400341,0.02463664352205623
65400448,0.0030419183732437087
65400605,0.007507202508571768
65400608,0.026838391332812263
65400755,0.018978980171452317
65400868,0.0026029343014629907
65400991,0.08721476279634148
65401084,0.08531864549270278
65401113,0.0030594266966262264
65401223,0.012282719269582078
65401228,0.012188923425802117
65401233,0.007092656900293307
65401263,0.002707282787279949
65401342,0.021520667391533976
65401691,0.002911829546853215
65401896,0.003077773308488212
65401937,0.021880704445048745
65402098,0.011903728870866012
65402305,0.08292083304925968
65402327,0.08995013426275342
65402331,0.00860869340464174
65402407,0.09364356600852702
65402519,0.10280890705252382
65402649,0.007798767974904205
65402665,0.0029806285675603355
65402921,0.028692654183854534
65402979,0.15061966535330662
65403075,0.00417417970310568
65403200,0.0008347900140347726
65403212,0.0020689849537375055
65403232,0.011325409185703041
65403278,0.004104273241765073
65403285,0.011946798844379625
65403323,0.013655165766154229
65403337,0.034578307668382414
65403401,0.12263408220127711
65403567,0.025382910911135953
65403569,0.0029370377885385205
65403586,0.0030225828897258397
65403620,0.005300007403364903
65403629,0.008120118177003274
65403654,0.0075102859782276935
65403881,0.010183445315753362
65403962,0.007988054270682754
65403998,0.16859599521921714
65404110,0.010469783560041197
65404255,0.17539672177376958
65404262,0.011331455791747066
65404285,0.17558979575523426
65404304,0.023137748163372808
65404492,0.16323730494450403
65404536,0.010766637182465493
65404544,0.010528891140994253
65404675,0.007617624701192985
65405151,0.010641732921321144
65405182,0.023714239774895028
65405422,0.008909059765880323
65405637,0.05886020007513797
65405638,0.05886020007513797
65405801,0.00948073183495449
65405896,0.757386137907222
65406107,0.011654790305164168
65406324,0.07453583963085039
65406395,0.1345815649322954
65406478,0.0025223408541422522
65406573,0.08666664571962021
65406790,0.009360163695859207
65406791,0.009360163695859207
65406919,0.12559495608754784
65406973,0.023824371761173198
65407024,0.003290277237582671
65407531,0.023022389512145566
65407782,0.019394974969998025
65407783,0.002115447544522507
65407787,0.01898367855326272
65407824,0.019440686279327397
65407843,0.019894300620183263
65407850,0.06230038521394395
65407870,0.01248855339343539
65407884,0.009617472965193352
65408061,0.06774953323243602
65408081,0.01111326612537162
65408111,0.02355600844559923
65408140,0.023877335195175365
65408182,0.0018563239099727111
65408280,0.01978818078743049
65408409,0.02794822699931597
65408479,0.0030022287288339828
65408572,0.013860208232882979
65408575,0.013598207282967368
65408577,0.013561707864712677
65408672,0.01046572937258236
65408737,0.18558146679028348
65408762,0.005180765289729026
65408773,0.005142346425194164
65408778,0.011699236126124906
65408828,0.005378406786016521
65408853,0.07755793790446451
65408907,0.1769697021210397
65408908,0.007162270004185268
65409071,0.003422512798444406
65409085,0.0035222835248333003
65409086,0.0035263789538509545
65409250,0.004549928990168377
65409266,0.0028513637591622495
65409301,0.00522611892674587
65409395,0.006438253567154955
65409420,0.01888103407082679
65409468,0.05589695719940525
65409504,0.005191418800534276
65409514,0.00511519958368495
65409659,0.0030074213655132817
65409664,0.003234449582470372
65409705,0.0047267001350368015
65409759,0.003974227004828829
65409780,0.0043117202427698995
65409795,0.004333063476774316
65409810,0.010070284453377184
65409818,0.004323858796351827
65409847,0.020587670109103024
65409855,0.0027520746401559475
65410053,0.004564329178196653
65410072,0.0027743664207915157
65410076,0.004390521934163715
65410138,0.004357895999474234
65410144,0.03080581935972506
65410163,0.004325104883965606
65410172,0.037970115140630596
65410233,0.03825551911343152
65410304,0.027365488237846812
65410315,0.030705545635777886
65410421,0.03346162473380517
65410458,0.03686970263411019
65410472,0.03437706279063088
65410479,0.03428712825847245
65410485,0.0019881895493386197
65410493,0.0019982757148359494
65410498,0.0343155596021163
65410571,0.039033816991635294
65410577,0.03492672181671726
65410656,0.00219540356875062
65410658,0.00219540356875062
65410720,0.07692157542371456
65410722,0.07045374804676567
65410726,0.07747015689431645
65410754,0.002113490440264531
65410816,0.002739295777166771
65410823,0.07648222371832322
65410825,0.07672363330233721
65410887,0.11312844743815452
65410977,0.04868403061877103
65411024,0.033251559404468146
65411029,0.05699922512323922
65411111,0.04104183331406034
65411141,0.022227227520949487
65411172,0.022392135040843072
65411303,0.022387712002423836
65411394,0.0047109988094001555
65411549,0.03193480707963985
65411734,0.023321327121437436
65411849,0.3599259093394726
65412035,0.021268900109889778
65412162,0.017123891922627456
65412170,0.017314497581828712
65412184,0.016097311619407233
65412200,0.015353759604172214
65412236,0.21515959563659212
65412503,0.021681279156212357
65412692,0.05232538698135087
65412749,0.10959308250552677
65412758,0.02403735758272748
65412763,0.018663452894940733
65412826,0.0202410586617895
65412897,0.012179825364853973
65412941,0.12114764714463573
65412961,0.13115895796487362
65412999,0.021941153009424817
65413140,0.010298088591548956
65413162,0.04317484465639468
65413192,0.026853593548707158
65413216,0.019602164382547114
65413254,0.018998225891268303
65413279,0.018138609633136262
65413316,0.01529916826181147
65413384,0.01625645722018451
65413898,0.021026814736042877
65413986,0.0206675395567838
65414304,0.1646096515929367
65414450,0.01888527137430795
65414588,0.04122872915371876
65414589,0.041401533477130506
65414648,0.04750959029289886
65414653,0.014256017004906512
65414662,0.04695893636860429
65414752,0.043273874818420224
65414773,0.04226205758217531
65414829,0.03798883240165627
65414854,0.03630004216499822
65414884,0.03847123705892126
65414907,0.04053765838631911
65414908,0.04053765838631911
65414915,0.040737819770426856
65414973,0.043231309344619606
65414985,0.010220925425155692
65415006,0.04390387125646443
65415025,0.04392820965160867
65415049,0.043556301878319825
65415113,0.16821674812297296
65415121,0.04296710264893698
65415123,0.0035612775100799508
65415135,0.04216900387516134
65415167,0.04380593911342863
65415193,0.043245691088930116
65415207,0.043405624436731335
65415327,0.040456229700090995
65415338,0.04034492608140629
65415382,0.04269775632445775
65415536,0.040552485691659944
65415566,0.041534247707659226
65415676,0.01683251515158429
65415685,0.04318397464071915
65415687,0.0433023064121346
65415690,0.0433023064121346
65415691,0.010422304415510552
65415694,0.043537927677603255
65415707,0.042258076932167724
65415709,0.042619321953569864
65415727,0.04389290647038743
65415742,0.04288722626567411
65415743,0.042867374347349746
65415746,0.04261701471163382
65415771,0.03852520285415994
65415775,0.038422839919804226
65415848,0.04322230324334375
65415864,0.017088989201814706
65415899,0.043146944291749145
65415945,0.04179924858357649
65416161,0.04384848960158795
65416193,0.04390624158114016
65416221,0.04374006989974172
65416241,0.04321528026549927
65416244,0.043178892494988685
65416256,0.04303563143148611
65416281,0.042984414431845724
65416297,0.04407494261275898
65416523,0.006804394908308926
65416561,0.018925023314246718
65416564,0.01903657221952895
65416565,0.02740814585291388
65416568,0.01938004941220075
65416576,0.0191563414720612
65416581,0.01904460681000164
65416584,0.018935023652882247
65416619,0.04294744073697926
65416640,0.014394968040116609
65416701,0.04310752687953916
65416738,0.043223396314884525
65416759,0.04416371463764648
65416778,0.042872059735286384
65416788,0.042872059735286384
65416789,0.042872059735286384
65416809,0.042141845506105766
65416832,0.04293240757136911
65416837,0.042873771975012874
65416846,0.019075929714412482
65416951,0.043888166381658135
65417079,0.04894984654685794
65417163,0.047814846240796655
65417184,0.048869325481473776
65417225,0.04740094768240563
65417294,0.04921048568044259
65417450,0.048074474110092504
65417465,0.045280237730638724
65417467,0.01050897970941303
65417530,0.049530850462861126
65417532,0.04946575237137292
65417547,0.049791108344369395
65417570,0.0501116860704658
65417577,0.050189744073552964
65417579,0.050268155359496636
65417583,0.1635890752315008
