POS,r2
69238366,0.07078319308228075
69240262,0.0721103344337459
69241429,0.0007891874896215272
69241799,0.0009206443112514651
69242280,0.0009101001100653528
69242486,0.0007826828102791116
69242513,0.0007807823319536355
69243951,0.005285326834513985
69245959,0.05626768129010811
69249545,0.0008772037855015169
69251123,0.00111575435926142
69252647,0.04290363523761823
69257538,0.052965892110370144
69257799,0.04638616408099667
69258192,3.8046441395368425e-05
69258795,0.04666953398784007
69259300,0.11826162475857446
69259329,0.07768773910035284
69259848,0.06299891343492944
69259865,0.08447459632585073
69260150,0.058951755099910644
69263022,0.10978299749374418
69263307,0.052692187623664274
69264010,0.05244363412879312
69264337,0.002173994565392488
69264362,0.0406292709069815
69264481,0.05044970074348036
69264547,0.041704213942268246
69264598,0.07869248081757246
69265665,0.000826626771075164
69265813,0.0018263742674859865
69265835,0.001461241099773304
69265886,0.0317130445097424
69265889,0.001561027369763508
69265958,0.0008832837408988454
69265977,0.0006953408822192255
69266005,0.00045529129698032746
69266400,0.4219002676728028
69266420,0.39681898242433544
69266440,0.3864419309464269
69266472,0.3852848965823854
69266507,0.17695483320787386
69266513,0.39728001154967824
69266707,0.31436371997101525
69266730,0.3883856461951661
69266822,0.4142769626300155
69266936,0.39378141499283414
69266966,0.3938463951305924
69266973,0.3059457697114768
69266984,0.4230842918708544
69267031,0.3719048612526957
69267082,0.3693704989646446
69267245,0.22950568531109633
69267273,0.21509816892093014
69267288,0.21249364755752148
69267309,0.14427452419525127
69267325,0.20107272375276636
69267437,0.1155451301410891
69267442,0.0880505748567686
69267504,0.17672835533881268
69267532,0.2178791155743825
69267631,0.3670215169207423
69267650,0.3670916857776684
69267709,0.38590107831952514
69267742,0.3835229944724192
69268060,0.2909093552000908
69268109,0.39405128817757784
69268145,0.4356257380773782
69268146,0.4356257380773782
69268150,0.3716827651325097
69268303,0.4362419541448465
69268311,0.4363146096187144
69268332,0.39126710150439936
69268384,0.3949778903066099
69268389,0.10715842092413957
69268451,0.36927878794465424
69268513,0.31762753524423837
69269031,0.4127489319831316
69269034,0.36531983670068086
69269143,0.4163586859623424
69269189,0.3471271201937097
69269302,0.3342311804878215
69269364,0.3343652281437622
69269501,0.37164748602185665
69269512,0.002026268781474594
69269538,0.0018321522495826908
69269554,0.36570913957755863
69269732,0.34052922468870006
69269820,0.3935974111287073
69269861,0.2154150806782893
69270029,0.0006818549175990969
69270120,0.28827540679431607
69270223,0.3076623478614616
69270348,0.26097084056222947
69270365,0.1815778412467211
69270375,0.2694989448075845
69270426,0.29711366585029053
69270484,0.32817481072605886
69270508,0.3521915773708853
69271347,0.08283047278992729
69271487,0.09979435930639315
69271522,0.0009684758859673363
69271561,0.10128518201101096
69271697,1.1261502911551675e-05
69271829,0.0012560124536317866
69271897,0.0006725407382161282
69272017,0.10535755484999142
69272429,0.0008538765168025291
69272492,0.0019546509793067464
69272552,0.0012189257101866528
69272559,0.0012472630648239875
69272581,0.053721275067562954
69272582,0.052565537022103356
