POS,r2
1700013,4.389860454702451e-4
1700017,4.1020191570095214e-4
1700022,4.389860454702451e-4
1700045,4.5208083768905885e-4
1700083,4.6236218214715e-6
1700095,0.008031432700546454
1700207,0.00879302005700338
1700304,0.00785134983430112
1700404,6.683447859901346e-4
1700412,0.014607166277611387
1700430,0.21067955281460227
1700456,0.008386134432315723
1700577,0.047223365348416396
1700585,0.19936018174442513
1700628,0.19831525107787026
1700704,0.015627693208045846
1700776,0.1984176140493269
1700868,0.013638486996867687
1700872,1.3080795441689027e-7
1700952,0.008750729158134391
1700970,0.20830596392407896
1701062,0.016645852772483833
1701108,0.014697538814289798
1701122,9.875761499904125e-6
1701139,5.6850568975017466e-6
1701208,0.0010588010519457737
1701300,4.567653417137862e-4
1701571,0.01019639130711822
1701780,0.0045445986076952175
1701794,0.021866169617009643
1701801,0.06468863562176365
1701985,0.0073951277045232995
1701996,0.006106965951396763
1702015,0.10620270675038916
1702042,0.005662779660088112
1702632,0.005247289943138617
1702670,0.0019947548540443553
1702685,0.009141966511969664
1702689,0.009169665610258665
1702691,0.00922071625940815
1702692,0.009271652061674367
1702704,0.013914923811639158
1702705,0.01291840593352199
1702743,0.005255378387576254
1702791,0.24451011976097686
1703145,0.007531072444536841
1703267,0.008573807421422927
1703418,1.2023710319075596e-5
1703601,0.017443186475374614
1703765,0.007062310559832329
1703766,0.009351611177744122
1703846,0.2675831584952678
1704200,0.008608152010907782
1704211,0.011245623114706362
1704282,0.0370918772210092
1704287,0.006896609951307053
1704295,0.2457923837088924
1704366,0.004773933421005722
1704527,0.25234854869318973
1704603,0.020711869927406833
1704762,0.23766457895695983
1704871,0.0059701764606988235
1704977,0.013302975337780519
1704987,0.00812768723818224
1705012,0.0023968965612076462
1705085,0.002276334575732514
1705423,0.00690518422335362
1705713,0.017895825134559354
1706002,0.017674731878783774
1706313,0.23962849663313682
1706370,0.006756195990914985
1706381,0.010020053446688534
1706413,2.4124818285446404e-6
1706430,0.010269148805001682
1706604,1.0816032955525512e-5
1706633,0.18999216018876341
1706689,0.2179679840311737
1706714,0.012100949703062197
1706996,8.238311386705645e-6
1707013,0.014771933158872892
1707030,2.5069405594259758e-6
1707111,0.0016042671714086802
1707150,0.00615982207332906
1707198,0.008101225866855672
1707302,0.00883822424644528
1707357,0.008197346401630381
1707438,0.006982022341412917
1707757,0.014879983897972578
1707901,0.22024609276540608
1708133,0.00852110915038371
1708366,0.007423803132633695
1708400,0.007773577444884502
1708420,0.007981506582076088
1708451,0.002498431424038507
1708483,0.006019186074781041
1709141,5.490775381006587e-6
1709161,0.0036880709589851416
1709163,3.7182790107717355e-6
1709166,0.005566630821830958
1709176,5.792768304625187e-5
1709317,0.008503528112148398
1709334,0.015944535631951348
1709342,1.1060046183454519e-5
1709369,0.018271994764732815
1709450,0.013736352280969573
1709454,0.0031742145326029737
1709469,0.007185724204424531
1709472,0.007362783130157641
1709481,0.20581686433338492
1709615,0.007433343628795922
1709678,0.006632800018526524
1709705,0.006108940039622088
1709769,0.004743868687902095
1709781,0.005209976045339416
1709804,0.006070891361724294
1709929,0.017546382690614037
1709935,1.199506357375798e-5
1709949,0.0024407710394181614
1710016,0.005727252539297773
1710043,0.00211347335535524
1710161,0.0072276457450249415
1710261,0.007922037654675017
1710338,0.005961147386194373
1710358,0.007493277330410486
1710366,0.0013731485841917835
1710561,9.17049910471107e-5
1710599,0.004526554328319807
1710647,0.006072891292233251
1710668,0.2100207651262642
1710785,0.015884652642670156
1710824,7.529771463157248e-6
1711175,0.008444439716392513
1711293,3.7944896482703657e-6
1711424,0.0014273424766145847
1711473,0.019415716093556704
1711705,0.00910490349336859
1711757,7.549196156558345e-7
1712317,0.006111368951804253
1712356,0.006166943475503116
1712622,2.5451159208276673e-4
1712846,2.6578608163271586e-6
1712850,0.00644401031791026
1712907,0.0019671383731317896
1713036,0.001751419470339905
1713321,0.017202349390768163
1713377,0.0016711906468513786
1713557,0.006538451014584156
1713738,0.007728668130834321
1713906,4.61937838368374e-4
1713922,0.00948907994318317
1713928,0.00950861340105413
1713935,0.009409217217676506
1713936,0.009409217217676506
1713951,0.009428984036309221
